Departure,Return,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-01-28 19:00,2023-01-28 20:00,FALSE,0050 Bute & Comox,0159 Vine & 4th,365 Day Pass Plus,4941,1380,5,3,0,0
2023-01-28 19:00,2023-01-28 20:00,FALSE,0218 Carrall & Seawall,0464 Trafalgar & Broadway,365 Day Pass Standard,6301,1427,6,7,0,0
2023-01-28 19:00,2023-01-28 20:00,TRUE,0218 Carrall & Seawall,0464 Trafalgar & Broadway,365 Day Pass Standard,5986,1370,0,-1,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0075 Arbutus & 10th,0070 10th & Granville,365 Day Pass Standard,1033,290,4,4,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0252 Woodland & Graveley,0232 Britannia Parking Lot,Community Pass,700,139,4,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0262 8th & Prince Edward,0266 St Catherines & 7th,Community Pass,969,383,4,5,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0044 Pacific & Richards,0096 Nicola & Robson,365 Day Pass Standard SALE,2301,737,7,8,0,0
2023-01-28 19:00,2023-01-28 20:00,TRUE,0217 Smithe & Burrard,0134 14th & Main,365 Day Pass Standard,4066,1082,2,-1,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0197 1st & Scotia,0232 Britannia Parking Lot,365 Corporate Standard Renewal,3446,917,5,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0197 1st & Scotia,0232 Britannia Parking Lot,365 Corporate Standard Renewal,3479,937,5,7,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0063 Robson & Granville,0082 Richards & Davie,365 Day Founding Plus,927,289,7,7,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0071 14th & Granville,0119 3rd & Quebec,365 Corporate Plus Renewal,3733,1027,2,-1,0,0
2023-01-28 19:00,2023-01-28 20:00,FALSE,0015 Granville & Georgia,0079 Nelson & Richards,30 Day Pass,2758,1731,8,8,416,2
2023-01-28 19:00,2023-01-28 20:00,FALSE,0060 Bidwell & Burnaby,0060 Bidwell & Burnaby,365 Corporate Plus Renewal,1737,2084,5,6,1466,1
2023-01-28 19:00,2023-01-28 19:00,TRUE,0166 Alder & 11th,0071 14th & Granville,365 Corporate Plus Renewal,882,276,0,-4,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0280 Triumph & Victoria,0272 Pender & Victoria,VIP,1019,405,0,4,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0212 Union & Dunlevy,0222 Adanac & McLean,365 Day Pass Standard,2100,789,0,5,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0187 Bute & Davie,0036 Bute & Robson,Community Pass,616,223,5,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0187 Bute & Davie,0036 Bute & Robson,Community Pass,620,271,5,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0631 Lakewood & Triumph,0280 Triumph & Victoria,VIP,283,135,5,5,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0218 Carrall & Seawall,0174 1st & Manitoba,365 Day Pass Plus,1251,379,5,7,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0218 Carrall & Seawall,0174 1st & Manitoba,365 Day Pass Plus,1278,383,6,7,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0631 Lakewood & Triumph,0272 Pender & Victoria,VIP,1310,560,0,-1,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0050 Bute & Comox,0026 Beatty & Robson,365 Corporate Standard,1964,529,5,8,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0187 Bute & Davie,0190 Melville & Bute,VIP,974,393,5,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0187 Bute & Davie,0190 Melville & Bute,VIP,0,416,5,4,0,0
2023-01-28 19:00,2023-01-28 20:00,FALSE,0280 Triumph & Victoria,0082 Richards & Davie,365 Day Pass Plus SALE,6873,1965,5,7,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0166 Alder & 11th,0452 8th & Macdonald,365 Corporate Plus Renewal,2953,767,0,-2,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0308 Seymour & Cordova,0015 Granville & Georgia,30 Day Pass,645,336,8,8,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0225 McLean & Pender,0611 Wall & Eton,365 Day Pass Standard,1536,422,2,6,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0231 Napier & Commercial,0240 2nd & Commercial,365 Day Pass Plus,736,202,1,-1,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0108 1st & Chestnut,0089 Burrard & Drake,365 Day Pass Standard,1560,408,5,7,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0108 1st & Chestnut,0108 1st & Chestnut,365 Day Pass Standard,14,58,5,5,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0004 Yaletown-Roundhouse Station,0004 Yaletown-Roundhouse Station,365 Day Founding Plus,1362,564,7,9,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0108 1st & Chestnut,0108 1st & Chestnut,365 Day Pass Standard,28,42,6,5,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0297 6th & Prince Edward,0532 22nd & Cambie,365 Corporate Standard,3273,947,4,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0114 Cypress & 14th,0075 Arbutus & 10th,Community Pass E-bike,767,979,4,3,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0212 Union & Dunlevy,0030 Abbott & Cordova,365 Day Pass Plus,1374,539,5,6,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0008 8th & Ash,0071 14th & Granville,365 Day Pass Plus,2169,786,0,5,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0231 Napier & Commercial,0225 McLean & Pender,365 Day Pass Standard,951,237,2,0,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0298 6th & Carolina,0297 6th & Prince Edward,365 Corporate Standard,379,150,4,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0017 Marinaside & Davie,0136 David Lam Park - West,365 Corporate Plus Renewal,822,231,5,6,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0039 Helmcken & Burrard,0073 Ontario & 5th,Pay Per Ride,3034,673,3,7,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0124 Richards & Cordova,0124 Richards & Cordova,Pay Per Ride,0,21,7,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0019 Robson & Hornby,0174 1st & Manitoba,365 Corporate Plus Renewal,3112,745,6,8,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0249 7th & Woodland,0244 10th & Commercial,Pay Per Ride,576,261,1,5,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0066 Anderson & 2nd,0140 Burrard & 7th,Pay Per Ride,1064,376,3,7,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0308 Seymour & Cordova,0308 Seymour & Cordova,30 Day Pass,988,441,8,8,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0012 Dunsmuir & Richards,0005 Dunsmuir & Beatty,365 Corporate Plus Renewal,420,136,6,5,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0250 Woodland & 4th,0249 7th & Woodland,Community Pass,296,112,3,5,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0050 Bute & Comox,0039 Helmcken & Burrard,Pay Per Ride,867,252,5,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0025 Homer & Robson (Vancouver Public Library),0212 Union & Dunlevy,30 Day Pass,1776,716,7,7,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0177 Quebec & 1st,0006 Olympic Village Station,365 Corporate Plus,1225,252,7,9,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0248 St George & Broadway,0282 14th & Fraser,365 Day Pass Standard,724,220,1,5,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0134 14th & Main,0557 30th & Ontario,24 Hour,2034,714,1,5,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0248 St George & Broadway,0248 St George & Broadway,365 Day Pass Standard,0,7,1,-1,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0134 14th & Main,0134 14th & Main,24 Hour,0,7,1,-2,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0134 14th & Main,0557 30th & Ontario,24 Hour,2054,781,0,3,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0058 Richards & Smithe,0040 Cardero & Davie,365 Day Pass Plus,2088,585,7,9,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0074 10th & Main,0176 10th & Ontario,365 Day Pass Standard,216,91,6,6,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0154 Kitsilano Beach Park,0218 Carrall & Seawall,VIP,4273,973,0,0,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0026 Beatty & Robson,0137 Beach & Seymour,Community Pass,2011,728,7,7,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0255 18th & Main,0531 18th & Cambie,30 Day Pass,1012,386,5,4,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0154 Kitsilano Beach Park,0218 Carrall & Seawall,VIP,4291,999,0,6,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0129 Richards & Robson,0079 Nelson & Richards,365 Corporate Plus,1253,532,8,8,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0017 Marinaside & Davie,0233 Thornton & National,Community Pass,3203,1180,7,8,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0065 Cypress & Cornwall,0081 7th & Heather,365 Day Pass Standard,2744,699,5,8,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0173 Columbia & 1st,0006 Olympic Village Station,365 Day Pass Standard,741,173,0,4,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0071 14th & Granville,0484 Yew & Broadway,365 Day Pass Plus,1723,484,6,3,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0126 Thurlow & Pendrell,0122 Haro & Denman,365 Day Pass Plus,1605,341,7,9,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0108 1st & Chestnut,0040 Cardero & Davie,365 Corporate Plus Renewal,2883,1328,6,7,15,1
2023-01-28 19:00,2023-01-28 19:00,TRUE,0053 Keefer & Abbott,0037 Hornby & Nelson,365 Corporate Plus,1928,651,2,6,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0053 Keefer & Abbott,0037 Hornby & Nelson,365 Corporate Plus,1942,667,3,7,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0248 St George & Broadway,0088 Harwood & Bute,VIP,5584,1160,1,0,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0008 8th & Ash,0177 Quebec & 1st,365 Day Pass Standard,1508,399,0,-2,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0228 Keefer & Hawks,0006 Olympic Village Station,365 Day Pass Standard,3373,706,6,9,0,0
2023-01-28 19:00,2023-01-28 19:00,TRUE,0248 St George & Broadway,0248 St George & Broadway,VIP,0,7,1,-2,0,0
2023-01-28 19:00,2023-01-28 19:00,FALSE,0089 Burrard & Drake,0039 Helmcken & Burrard,365 Day Founding Plus,784,457,7,7,0,0
2023-01-28 18:00,2023-01-28 19:00,TRUE,0071 14th & Granville,0202 14th & Oak,365 Corporate Plus Renewal,901,274,2,6,0,0
2023-01-28 18:00,2023-01-28 19:00,TRUE,0058 Richards & Smithe,0014 Canada Place,365 Day Pass Plus,1294,448,2,0,0,0
2023-01-28 18:00,2023-01-28 19:00,TRUE,0147 Chestnut & McNicoll,0112 10th & Oak,365 Day Pass Plus,3222,712,0,4,0,0
2023-01-28 18:00,2023-01-28 19:00,FALSE,0196 Hornby & Drake,0037 Hornby & Nelson,30 Day Pass,571,333,8,7,0,0
2023-01-28 18:00,2023-01-28 19:00,TRUE,0189 Granville Island,0072 14th & Cambie,Pay Per Ride,2660,941,0,-1,0,0
2023-01-28 18:00,2023-01-28 19:00,FALSE,0280 Triumph & Victoria,0354 Station & Terminal,365 Day Pass Standard,3896,933,6,7,0,0
2023-01-28 18:00,2023-01-28 18:00,TRUE,0122 Haro & Denman,0310 Jervis & Robson,365 Corporate Plus,760,206,1,-1,0,0
2023-01-28 18:00,2023-01-28 20:00,TRUE,0265 St Catherines & 10th,0112 10th & Oak,Pay Per Ride,3026,752,0,0,0,0
2023-01-28 18:00,2023-01-28 18:00,FALSE,0196 Hornby & Drake,0099 Vancouver Art Gallery - North Plaza,365 Corporate Standard,988,313,7,9,0,0
2023-01-28 18:00,2023-01-28 18:00,TRUE,0250 Woodland & 4th,0252 Woodland & Graveley,365 Day Founding Plus,450,166,1,-2,0,0
2023-01-28 18:00,2023-01-28 19:00,FALSE,0037 Hornby & Nelson,0005 Dunsmuir & Beatty,30 Day Pass,1564,953,7,8,312,1
2023-01-28 18:00,2023-01-28 18:00,FALSE,0138 Richards & Helmcken,0039 Helmcken & Burrard,365 Day Pass Plus,829,369,7,9,0,0
2023-01-28 18:00,2023-01-28 19:00,FALSE,0104 Stanley Park - Second Beach South,0035 Hastings & Broughton,Community Pass E-bike (PWD),2158,668,2,4,0,0
2023-01-28 18:00,2023-01-28 18:00,TRUE,0107 8th & Ontario,0132 14th & Ontario,24 Hour,658,366,2,6,0,0
2023-01-28 18:00,2023-01-28 19:00,TRUE,0093 Chilco & Robson,0027 Beatty & Nelson,24 Hour,3339,1356,0,5,0,0
2023-01-28 18:00,2023-01-28 18:00,TRUE,0107 8th & Ontario,0132 14th & Ontario,24 Hour,706,444,1,5,0,0
2023-01-28 18:00,2023-01-28 18:00,FALSE,0242 8th & Commercial,0250 Woodland & 4th,365 Day Founding Plus,622,167,5,4,0,0
2023-01-28 18:00,2023-01-28 18:00,FALSE,0177 Quebec & 1st,0027 Beatty & Nelson,24 Hour,2144,674,7,8,0,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
